id,text,author_id,public_metrics,created_at,name,spectrum
2024533026709856613,"⁨⁨The President's pursuit of peace around the world is also a mission for prosperity right here in America.

Proud to take part in President Trump's historic Board of Peace meeting in Washington this morning.⁩ https://t.co/ptj86PFsDZ",1542228578,"{'retweet_count': 2714, 'reply_count': 3638, 'like_count': 18560, 'quote_count': 177, 'bookmark_count': 251, 'impression_count': 452241}",2026-02-19T17:14:22.000Z,JD Vance,C
2024622981256003913,Slashing property taxes &amp; supporting public safety aren’t mutually exclusive. We just need strong executive leadership at the top. https://t.co/4qS7lqaoYP,1227799690579718144,"{'retweet_count': 82, 'reply_count': 151, 'like_count': 1233, 'quote_count': 8, 'bookmark_count': 23, 'impression_count': 123542}",2026-02-19T23:11:49.000Z,Vivek Ramaswamy,C
2024543686575739360,"Mamdani just said the only way to avoid local property tax increases is to raise state taxes massively. It’s funny, Amy Acton effectively said the exact same thing last week when she criticized Ohio’s recent income tax cuts. Sorry folks, this is America, not a socialist",1227799690579718144,"{'retweet_count': 1316, 'reply_count': 380, 'like_count': 15855, 'quote_count': 27, 'bookmark_count': 179, 'impression_count': 398986}",2026-02-19T17:56:43.000Z,Vivek Ramaswamy,C
2024508824200368583,"We’re going to bring down property taxes, improve our schools, and preserve public safety. That requires a businessman, not a bureaucrat. https://t.co/185aAED85O",1227799690579718144,"{'retweet_count': 323, 'reply_count': 463, 'like_count': 4018, 'quote_count': 25, 'bookmark_count': 25, 'impression_count': 265831}",2026-02-19T15:38:11.000Z,Vivek Ramaswamy,C
2024289622126428506,Grateful to our dairy farmers across the state. Enjoyed spending time &amp; learning from them this week. 🙏 https://t.co/BDnmjw3Z5s,1227799690579718144,"{'retweet_count': 78, 'reply_count': 226, 'like_count': 1006, 'quote_count': 10, 'bookmark_count': 12, 'impression_count': 99826}",2026-02-19T01:07:10.000Z,Vivek Ramaswamy,C
2024517151487303797,"Joint House Republican leadership endorsement statement with @SteveScaliseGOP, @tomemmer, and @LisaForCongress:

Jon Bonck is an America First patriot who will help us continue to deliver safe streets, secure borders, lower costs, and peace through strength. As a leader in https://t.co/IwPakHbfKl",4849654052,"{'retweet_count': 21, 'reply_count': 50, 'like_count': 92, 'quote_count': 9, 'bookmark_count': 2, 'impression_count': 4288}",2026-02-19T16:11:17.000Z,Mike Johnson,C
2024982648066588781,"Met with UK Foreign Secretary @YvetteCooperMP earlier today to discuss our continued diplomatic efforts to end the Russia-Ukraine war. We also spoke about the importance of cooperation in Syria and the implementation of Phase Two in Gaza, as well as our shared focus on securing a https://t.co/qQinAQTy1g",1858947201709305856,"{'retweet_count': 528, 'reply_count': 599, 'like_count': 3361, 'quote_count': 38, 'bookmark_count': 64, 'impression_count': 101511}",2026-02-20T23:01:00.000Z,Secretary Marco Rubio,C
2024971418245415351,I met with President @VjosaOsmaniPRKS and thanked her and the people of Kosovo for their commitment to peace and stability by being a founding member of the Board of Peace. I also thanked President Osmani for her contributions to the International Stabilization Force in Gaza. https://t.co/iB3reNY1Ok,1858947201709305856,"{'retweet_count': 730, 'reply_count': 349, 'like_count': 5574, 'quote_count': 44, 'bookmark_count': 98, 'impression_count': 115356}",2026-02-20T22:16:22.000Z,Secretary Marco Rubio,C
2024863334827282906,The Trump Administration continues to protect America’s economic prosperity by ensuring peace and security in our hemisphere. Today @StateDept is taking steps to impose U.S. visa restrictions on Chilean government officials who are working against our interests and harming,1858947201709305856,"{'retweet_count': 4053, 'reply_count': 2321, 'like_count': 23265, 'quote_count': 545, 'bookmark_count': 467, 'impression_count': 1067283}",2026-02-20T15:06:53.000Z,Secretary Marco Rubio,C
2024697352049868921,My meeting with @MOFAVietNam Foreign Minister Trung celebrated how our countries’ Comprehensive Strategic Partnership leads to greater prosperity and security in the Indo-Pacific region. I also shared our thanks for Vietnam’s support for the Board of Peace as a founding member. https://t.co/HsjugjXXCz,1858947201709305856,"{'retweet_count': 546, 'reply_count': 262, 'like_count': 3738, 'quote_count': 30, 'bookmark_count': 72, 'impression_count': 118052}",2026-02-20T04:07:20.000Z,Secretary Marco Rubio,C
2024688667626029221,"Met with Foreign Minister Sugiono today to deepen our countries’ economic and security cooperation. Indonesia is a valued partner in promoting a secure and prosperous Indo-Pacific region, and I thanked him for Indonesia’s support for the Board of Peace as a founding member. https://t.co/j51NNeymcA",1858947201709305856,"{'retweet_count': 490, 'reply_count': 207, 'like_count': 3364, 'quote_count': 27, 'bookmark_count': 65, 'impression_count': 76919}",2026-02-20T03:32:49.000Z,Secretary Marco Rubio,C
2024667114377007561,"Wrapped-up an important discussion with UAE Foreign Minister @ABZayed on implementing Phase Two of President Trump’s Gaza peace plan, and the important work of the Board of Peace. We also discussed ongoing U.S.-UAE economic collaboration, including on AI, and continued https://t.co/IHc3zgxm2A",1858947201709305856,"{'retweet_count': 573, 'reply_count': 282, 'like_count': 3217, 'quote_count': 29, 'bookmark_count': 72, 'impression_count': 154012}",2026-02-20T02:07:11.000Z,Secretary Marco Rubio,C
2024654943748227251,"Paraguay’s President @SantiPenap was among the first world leaders I met as Secretary of State, and we’ve found many ways to partner together over the last year. Good to see him again to discuss expanding U.S.-Paraguay investment opportunities and our shared commitment to https://t.co/e1wv5m6oVr",1858947201709305856,"{'retweet_count': 1545, 'reply_count': 267, 'like_count': 9765, 'quote_count': 43, 'bookmark_count': 137, 'impression_count': 148227}",2026-02-20T01:18:49.000Z,Secretary Marco Rubio,C
2024614315018310132,"Met today with Pakistani Prime Minister @CMShehbaz. Appreciate Pakistan’s ongoing support of @POTUS’s Peace Plan for Gaza and for joining the Board of Peace. In our meeting, we discussed the importance of our strategic relationship on critical minerals development and https://t.co/vMSl6i4bvz",1858947201709305856,"{'retweet_count': 1189, 'reply_count': 1586, 'like_count': 6942, 'quote_count': 155, 'bookmark_count': 176, 'impression_count': 317519}",2026-02-19T22:37:22.000Z,Secretary Marco Rubio,C
2024516008388501852,"There is no plan B for Gaza. Plan B is going back to war.

Plan A, the only path forward, is one that rebuilds Gaza in a way of enduring and sustainable peace where no one has to worry about returning to conflict, human suffering, and destruction. https://t.co/BCMBhoCe84",1858947201709305856,"{'retweet_count': 4526, 'reply_count': 2915, 'like_count': 27988, 'quote_count': 258, 'bookmark_count': 632, 'impression_count': 695640}",2026-02-19T16:06:44.000Z,Secretary Marco Rubio,C
2024907247457800462,"Paid partnerships with:

Masa Chips: Get 25% off with code TUCKER at https://t.co/g9IdcWAkRE

Paleovalley: Use code TUCKER &amp; get 20% off your first order at https://t.co/IPUD3eJl4f

Hallow prayer app: Get 3 months free at https://t.co/Ku9UV0OOOY

Brooklyn Bedding: Get 30% off",22703645,"{'retweet_count': 47, 'reply_count': 91, 'like_count': 558, 'quote_count': 0, 'bookmark_count': 18, 'impression_count': 212509}",2026-02-20T18:01:23.000Z,Tucker Carlson,C
2024906966859219144,"The Mike Huckabee interview, and the truth about America’s deeply unhealthy relationship with Israel.

(0:00) Why We Were Interrogated in Israel
(25:38) Why Did Huckabee Meet With American Traitor Jonathan Pollard?
(34:26) Has Huckabee Advocated to Extradite Sex Offenders Who https://t.co/wPoF4GfSpt",22703645,"{'retweet_count': 8830, 'reply_count': 4305, 'like_count': 32777, 'quote_count': 796, 'bookmark_count': 9949, 'impression_count': 2579582}",2026-02-20T18:00:16.000Z,Tucker Carlson,C
2024288247732404288,"Paid partnerships with:

Hallow prayer app: Get 3 months free at https://t.co/Ku9UV0OOOY

Cowboy Colostrum: Get 25% off your entire order with code TUCKER at https://t.co/FfZTrniqmx

Black Rifle Coffee: Promo code ""Tucker"" for 30% off at https://t.co/RVr4MwnL2Y",22703645,"{'retweet_count': 112, 'reply_count': 205, 'like_count': 1473, 'quote_count': 11, 'bookmark_count': 74, 'impression_count': 663371}",2026-02-19T01:01:42.000Z,Tucker Carlson,C
2024287823256572261,How does Israel treat Christians? We spoke to one whose family has lived there since Jesus. His story is shocking. https://t.co/e4U8Jn6v24,22703645,"{'retweet_count': 10102, 'reply_count': 3316, 'like_count': 39181, 'quote_count': 754, 'bookmark_count': 9058, 'impression_count': 3829273}",2026-02-19T01:00:01.000Z,Tucker Carlson,C
2024500263659208963,And when it happens they’ll blame me and Tucker Carlson somehow.,878247600096509952,"{'retweet_count': 679, 'reply_count': 1150, 'like_count': 17805, 'quote_count': 29, 'bookmark_count': 113, 'impression_count': 440448}",2026-02-19T15:04:10.000Z,Candace Owens,C
2024499946209108182,This is true. https://t.co/SOu7Ug8Y2a,878247600096509952,"{'retweet_count': 2925, 'reply_count': 1663, 'like_count': 42606, 'quote_count': 103, 'bookmark_count': 887, 'impression_count': 2346569}",2026-02-19T15:02:55.000Z,Candace Owens,C
2024983082785239229,"This week, Libs of TikTok reported on MORE transgender violence, career criminals terrorizing Americans, and free speech attacks against Conservative students.

Democrats and mainstream media don't want to talk about those stories.

But we will 👇
https://t.co/5rKZrcaTdy",1326229737551912960,"{'retweet_count': 1053, 'reply_count': 82, 'like_count': 4043, 'quote_count': 8, 'bookmark_count': 141, 'impression_count': 331975}",2026-02-20T23:02:43.000Z,Libs of TikTok,C
2024969451217580125,"His impeachment was DISMISSED for political bias!

https://t.co/Le6F5xf9hL",1326229737551912960,"{'retweet_count': 499, 'reply_count': 34, 'like_count': 2851, 'quote_count': 10, 'bookmark_count': 28, 'impression_count': 66903}",2026-02-20T22:08:33.000Z,Libs of TikTok,C
2024966801730212345,"HOLY SH*T: Students at @QCSD_Schools reportedly ARRESTED after 35 students stormed out of school to protest ICE despite the walkout being canceled. The school was then placed in a lockdown.

Law enforcement officials report that the students engaged in ""unsafe and disruptive https://t.co/pAFc9aMobO https://t.co/lkKpkBnSo9",1326229737551912960,"{'retweet_count': 1923, 'reply_count': 245, 'like_count': 7121, 'quote_count': 53, 'bookmark_count': 196, 'impression_count': 270003}",2026-02-20T21:58:02.000Z,Libs of TikTok,C
2024956746893037720,"UPDATE: The Articles of Impeachment against Iowa State University Student Body President Cobly Brandt have been DISMISSED.

It was determined that the articles against him were politically biased and a violation of his First Amendment rights.

AMAZING 👏 https://t.co/cxUmxrsoPV https://t.co/057ZqJQyij",1326229737551912960,"{'retweet_count': 2549, 'reply_count': 265, 'like_count': 10675, 'quote_count': 92, 'bookmark_count': 195, 'impression_count': 280601}",2026-02-20T21:18:04.000Z,Libs of TikTok,C
2024950766406947192,"JUST IN: Gina LaPlaca, the former Democratic mayor and current city committee member of Lumberton, NJ, had her application for pretrial intervention REJECTED after she was arrested for driving drunk with her child in the car.

She will now have to enter a plea agreement or face https://t.co/LZt1zf5OBj https://t.co/rHL0XubMZ7",1326229737551912960,"{'retweet_count': 1916, 'reply_count': 175, 'like_count': 6900, 'quote_count': 29, 'bookmark_count': 105, 'impression_count': 174611}",2026-02-20T20:54:19.000Z,Libs of TikTok,C
2024936301338751443,"NEW: Jean Torres-Roman and Newman Castillo Delgado, criminal illegals and members of Tren de Aragua, were sentenced to nearly 20 years each for the armed robbery of a jewelry store in Texas.

These are the people that Democrats don't want ICE to deport.

https://t.co/AELd2vxjAx",1326229737551912960,"{'retweet_count': 934, 'reply_count': 63, 'like_count': 5117, 'quote_count': 12, 'bookmark_count': 79, 'impression_count': 80400}",2026-02-20T19:56:50.000Z,Libs of TikTok,C
2024931959105900963,"JUST IN: Trump announces that he will sign a new order imposing an additional GLOBAL 10% tariff under Section 122 following the Supreme Court's decision.

https://t.co/S0odLa6XT9",1326229737551912960,"{'retweet_count': 843, 'reply_count': 177, 'like_count': 8283, 'quote_count': 26, 'bookmark_count': 103, 'impression_count': 132835}",2026-02-20T19:39:35.000Z,Libs of TikTok,C
2024929411934367884,"LMAO. Trump just OBLITERATED fake news CNN when they attempted to ask him a question

""I don't talk to CNN. It's FAKE NEWS."" 🤣🤣🤣 https://t.co/aVNuZqiVtP",1326229737551912960,"{'retweet_count': 702, 'reply_count': 183, 'like_count': 7491, 'quote_count': 12, 'bookmark_count': 114, 'impression_count': 107900}",2026-02-20T19:29:27.000Z,Libs of TikTok,C
2024928978876989518,"BREAKING: Trump announces that the Supreme Court's decision on tariffs has actually made the President's ability to impose tariffs ""MORE POWERFUL"" rather than less.

""I don't think the court meant that... The ability to block, embargo, restrict, license, or impose any other https://t.co/UKTfAQCt8Z",1326229737551912960,"{'retweet_count': 777, 'reply_count': 170, 'like_count': 5327, 'quote_count': 26, 'bookmark_count': 180, 'impression_count': 211461}",2026-02-20T19:27:44.000Z,Libs of TikTok,C
2024619399525597574,"DEI Disaster: Washington DC Is Now Literally Flooded with Poop | Ep. 1736

https://t.co/4eBMIHBN8R",1500129642,"{'retweet_count': 361, 'reply_count': 250, 'like_count': 1978, 'quote_count': 15, 'bookmark_count': 78, 'impression_count': 338924}",2026-02-19T22:57:35.000Z,Matt Walsh,C
2024573547004228100,"If Trump invades Canada and overthrows their regime, I volunteer to be the interim governor of our new province until a new leader is selected",1500129642,"{'retweet_count': 755, 'reply_count': 1862, 'like_count': 15257, 'quote_count': 144, 'bookmark_count': 147, 'impression_count': 378115}",2026-02-19T19:55:23.000Z,Matt Walsh,C
2024570925270606011,I realize that first point is a great disappointment to many people,1500129642,"{'retweet_count': 49, 'reply_count': 157, 'like_count': 3960, 'quote_count': 4, 'bookmark_count': 20, 'impression_count': 178236}",2026-02-19T19:44:57.000Z,Matt Walsh,C
2024570922049425695,"Well I don’t want to kill myself, castrate my children, commit infanticide or burn a church, so I really have no reason to go to Canada anyway https://t.co/5v4sYGeMXH",1500129642,"{'retweet_count': 2377, 'reply_count': 963, 'like_count': 32213, 'quote_count': 99, 'bookmark_count': 316, 'impression_count': 711809}",2026-02-19T19:44:57.000Z,Matt Walsh,C
2024561411423109343,"I’m generally opposed to milking these franchises dry until they’re nothing but a shriveled husk, but if this movie is going to villainize iPads and scold parents who use screens to babysit their kids then I wholly support it. This may be the only “part 5” movie that has ever had https://t.co/OucD2eKi3q",1500129642,"{'retweet_count': 5264, 'reply_count': 511, 'like_count': 77553, 'quote_count': 117, 'bookmark_count': 5467, 'impression_count': 3861301}",2026-02-19T19:07:09.000Z,Matt Walsh,C
2024491774484324563,"Just out of curiosity: who did you report me to, exactly? https://t.co/yVrQVQopic",1500129642,"{'retweet_count': 238, 'reply_count': 468, 'like_count': 10916, 'quote_count': 9, 'bookmark_count': 70, 'impression_count': 364736}",2026-02-19T14:30:26.000Z,Matt Walsh,C
2024491341565104373,Why? So they can shake my hand and agree with me? https://t.co/m0ajqXN8Cg,1500129642,"{'retweet_count': 659, 'reply_count': 1156, 'like_count': 14237, 'quote_count': 46, 'bookmark_count': 71, 'impression_count': 274141}",2026-02-19T14:28:43.000Z,Matt Walsh,C
2024473387217674453,Euthanasia is one of the leading causes of death in Canada. 5 percent of all deaths in the country are from doctor assisted suicide. And many of them are not even terminally ill. People get sick or depressed and Canada just puts them down like stray dogs. It's insane. Pure evil.,1500129642,"{'retweet_count': 5860, 'reply_count': 2275, 'like_count': 36077, 'quote_count': 393, 'bookmark_count': 1110, 'impression_count': 821187}",2026-02-19T13:17:23.000Z,Matt Walsh,C
2024998502535741580,Multiculturalism in theory vs practice: https://t.co/u6ISUbqfdq,1552795969959636992,"{'retweet_count': 1819, 'reply_count': 108, 'like_count': 18727, 'quote_count': 19, 'bookmark_count': 475, 'impression_count': 178214}",2026-02-21T00:04:00.000Z,End Wokeness,C
2024965860800987605,"MN Somali tries to demand reparations, but can't speak English https://t.co/HDg67d1EIV",1552795969959636992,"{'retweet_count': 1850, 'reply_count': 2131, 'like_count': 11130, 'quote_count': 358, 'bookmark_count': 627, 'impression_count': 400827}",2026-02-20T21:54:17.000Z,End Wokeness,C
2024961553347330503,BREAKING: Somali community in MN is now demanding reparations over ICE trauma https://t.co/DF1sQF1gNo,1552795969959636992,"{'retweet_count': 4073, 'reply_count': 13799, 'like_count': 19099, 'quote_count': 2457, 'bookmark_count': 1924, 'impression_count': 2319365}",2026-02-20T21:37:10.000Z,End Wokeness,C
2024952053642985540,Conquered without a shot fired https://t.co/0hELOVYYBK,1552795969959636992,"{'retweet_count': 4791, 'reply_count': 651, 'like_count': 41361, 'quote_count': 96, 'bookmark_count': 1104, 'impression_count': 644830}",2026-02-20T20:59:26.000Z,End Wokeness,C
2024905840931541497,"🚨NO PRISON TIME🚨

Joshua Danehower gets ""insanity plea""

He kiIIed CEO Gret Glyer in his bed as he was sleeping next to his wife, shot 10x, wrote a manifesto (Fairfax, VA) https://t.co/WSLUZLDrOc",1552795969959636992,"{'retweet_count': 978, 'reply_count': 237, 'like_count': 5135, 'quote_count': 51, 'bookmark_count': 305, 'impression_count': 405881}",2026-02-20T17:55:48.000Z,End Wokeness,C
2024894064018305178,"""The Supreme Court blocked it but it did not stop me"" - Biden https://t.co/exPouCRTEm",1552795969959636992,"{'retweet_count': 3417, 'reply_count': 279, 'like_count': 12776, 'quote_count': 348, 'bookmark_count': 1617, 'impression_count': 287174}",2026-02-20T17:09:00.000Z,End Wokeness,C
2024889444608643536,I'm literally shaking https://t.co/cJoPkZYLLf https://t.co/zOAjJEEZdb,1552795969959636992,"{'retweet_count': 1274, 'reply_count': 402, 'like_count': 32133, 'quote_count': 79, 'bookmark_count': 1354, 'impression_count': 2241511}",2026-02-20T16:50:38.000Z,End Wokeness,C
2024885550675632301,"""The Biden Administration should ignore the court"" - AOC, 2023 https://t.co/kyMeb5MlN4",1552795969959636992,"{'retweet_count': 2547, 'reply_count': 257, 'like_count': 10461, 'quote_count': 229, 'bookmark_count': 1467, 'impression_count': 290863}",2026-02-20T16:35:10.000Z,End Wokeness,C
2024727658303549730,"""Leave our taxes alone!!!""

NY Democrats are not happy with the new plan by Mayor Mamdani to raise taxes on middle class: https://t.co/NUC5RYx7MF",1552795969959636992,"{'retweet_count': 5700, 'reply_count': 6088, 'like_count': 35631, 'quote_count': 1348, 'bookmark_count': 1887, 'impression_count': 2724432}",2026-02-20T06:07:46.000Z,End Wokeness,C
2024641386683744605,"Star Trek just got its ""first gay Klingon""

These writers despise the fans https://t.co/RBoGGonwKb",1552795969959636992,"{'retweet_count': 1562, 'reply_count': 2017, 'like_count': 20278, 'quote_count': 427, 'bookmark_count': 716, 'impression_count': 1043856}",2026-02-20T00:24:57.000Z,End Wokeness,C
2025028181758030151,"🚨 MUST WATCH: Journalist Barry Levine says Jeffrey Epstein BRIBED Customs and Border Officials in the VIRGIN ISLANDS 🚨

“Epstein knew he needed cooperation from customs officials. He sent turkeys at Thanksgiving, cannolis on Christmas Eve, offered financial advice, invited them https://t.co/i4AcMvzvyE",56561449,"{'retweet_count': 680, 'reply_count': 66, 'like_count': 2261, 'quote_count': 7, 'bookmark_count': 76, 'impression_count': 108368}",2026-02-21T02:01:56.000Z,Jesse Watters,C
2025025915848200545,🚨 EXCLUSIVE: Primetime just OBTAINED PHOTOS of the COCAINE found inside of the BIDEN WHITE HOUSE 🚨 https://t.co/eONnowUDUG,56561449,"{'retweet_count': 1506, 'reply_count': 504, 'like_count': 7198, 'quote_count': 63, 'bookmark_count': 377, 'impression_count': 298532}",2026-02-21T01:52:56.000Z,Jesse Watters,C
2025025615867367877,"🚨 JUST IN: The Epstein BLAST RADIUS is EXPANDING after Former Prince Andrew’s ARREST 🚨

Bill Gates just CANCELED a BIG SPEECH in India 🤯

Bard College is INVESTIGATING its PRESIDENT 🔥

Obama’s White House Counsel is STEPPING DOWN from Goldman Sachs  💣

Epstein’s New Mexico https://t.co/Xouv1jeAZr",56561449,"{'retweet_count': 7485, 'reply_count': 663, 'like_count': 28525, 'quote_count': 177, 'bookmark_count': 1653, 'impression_count': 988452}",2026-02-21T01:51:44.000Z,Jesse Watters,C
2025024772929626403,"NEW: The “DICTATOR’S” Court just RULED AGAINST him… and Gavin Newsom is now BEGGING for “TARIFF REFUNDS” 🚨

Does that mean we get a REFUND for the BILLIONS of DOLLARS that BIDEN spent on MIGRANTS? 💰

Democrats are RAIDING TAXPAYER’S POCKETS— they just ADMITTED IT. What https://t.co/ui26PqQmgL",56561449,"{'retweet_count': 1460, 'reply_count': 245, 'like_count': 6314, 'quote_count': 33, 'bookmark_count': 215, 'impression_count': 138497}",2026-02-21T01:48:23.000Z,Jesse Watters,C
2024680421972152420,"Johnny: Who was the first president of the United States? 🇺🇸

Girl: ummmmmm😬🤷🏻‍♀️

Does anyone REMEMBER our Presidential HISTORY? 😳 https://t.co/oX2E8jFGy1",56561449,"{'retweet_count': 176, 'reply_count': 152, 'like_count': 1165, 'quote_count': 7, 'bookmark_count': 55, 'impression_count': 64037}",2026-02-20T03:00:03.000Z,Jesse Watters,C
2024668463453618459,"NEW: The wealth gap is the WIDEST since the ROARING 20s… and history’s giving billionaires a WARNING 🚨

When the party gets TOO BIG at the TOP… the pitchforks aren’t far behind 🔥

So here’s some FREE advice: it’s time for a little BREAD &amp; CIRCUSES 🍔🎪 https://t.co/qoSul1QPnx",56561449,"{'retweet_count': 175, 'reply_count': 83, 'like_count': 1390, 'quote_count': 2, 'bookmark_count': 95, 'impression_count': 159086}",2026-02-20T02:12:32.000Z,Jesse Watters,C
2024664980428099980,"NEW: Bernie Sanders just BIGFOOTED Gavin Newsom… in his OWN STATE 🚨

Bernie’s throwing his WEIGHT behind AOC for 2028… as a FINAL DIG to the DEMOCRAT MACHINE pumping up NEWSOM 🔥

Stephen A. Smith is telling both sides to GROW UP 🤣🤣

Meanwhile, Trump’s back on the STUMP… https://t.co/HkeDUr1hCJ",56561449,"{'retweet_count': 429, 'reply_count': 69, 'like_count': 3253, 'quote_count': 4, 'bookmark_count': 67, 'impression_count': 144270}",2026-02-20T01:58:42.000Z,Jesse Watters,C
2024664027960365545,"JUST IN: Senator John Fetterman REACTS to AOC’S overseas WORD SALAD 🥗🚨

“To sit in Germany and accuse Israel of genocide—while you’re in Germany—shows a real lack of awareness” 🚨 https://t.co/zS7l3uPdVQ",56561449,"{'retweet_count': 7368, 'reply_count': 418, 'like_count': 50094, 'quote_count': 99, 'bookmark_count': 854, 'impression_count': 683585}",2026-02-20T01:54:55.000Z,Jesse Watters,C
2024663463046394150,"NEW: Senator John Fetterman just CALLED OUT Gavin Newsom and Democrats who plotting to BOYCOTT the State of the Union 🚨

“I like him personally. I DON’T agree with some of his views on certain things” 🔥

“There’s no dignity in holding up paddles, yelling, or making a spectacle” https://t.co/MCHN0iKDT2",56561449,"{'retweet_count': 1051, 'reply_count': 141, 'like_count': 8685, 'quote_count': 12, 'bookmark_count': 93, 'impression_count': 249623}",2026-02-20T01:52:40.000Z,Jesse Watters,C
2024662511732105286,"BREAKING: Trump has just ordered Secretary of War Pete Hegseth to RELEASE the ALIEN FILES 🛸🚨

Senator John Fetterman says the ODDS are “PRETTY HIGH” that ALIENS ARE OUT THERE 🔥

“I think LIFE probably EXISTS SOMEWHERE” 👽 https://t.co/9Xf8Z1yW0X",56561449,"{'retweet_count': 1263, 'reply_count': 1225, 'like_count': 10463, 'quote_count': 89, 'bookmark_count': 596, 'impression_count': 632151}",2026-02-20T01:48:53.000Z,Jesse Watters,C
2025202415348170988,😈🚨🚨OVER THE TOP: Watch Alan Dershowitz claim that the CIA and Mossad are above the law. According to him they have a license to r@pe children…🚨🚨😈 https://t.co/mUZ9V09ni4,109065990,"{'retweet_count': 134, 'reply_count': 56, 'like_count': 338, 'quote_count': 6, 'bookmark_count': 36, 'impression_count': 17524}",2026-02-21T13:34:16.000Z,Alex Jones,C
2025183981709181435,Huckabee is 100% in a cult. https://t.co/NW8aGDZ9Rc,109065990,"{'retweet_count': 452, 'reply_count': 581, 'like_count': 4253, 'quote_count': 26, 'bookmark_count': 114, 'impression_count': 119595}",2026-02-21T12:21:01.000Z,Alex Jones,C
2025178212234391662,"🚨 “Okay, so knowing that the entertainment industry, big tech, and government is run by perverts and psychopaths, but not seeing any arrests is causing high blood pressure and stress in the population.” 

America wishes this was real.. https://t.co/RBgyoOtLcX https://t.co/bdgnY1qbpw",109065990,"{'retweet_count': 379, 'reply_count': 112, 'like_count': 2060, 'quote_count': 21, 'bookmark_count': 222, 'impression_count': 202585}",2026-02-21T11:58:06.000Z,Alex Jones,C
2025176118563643499,"I don’t support vigilante justice against the satanic pedophile networks at this point and time. That’s because it would turn them in to victims and we need to interrogate them first. 

That said with The GREAT AWAKENING exploding across the planet, one way or another they will https://t.co/b1nezPSGzb",109065990,"{'retweet_count': 201, 'reply_count': 279, 'like_count': 1307, 'quote_count': 7, 'bookmark_count': 69, 'impression_count': 265260}",2026-02-21T11:49:47.000Z,Alex Jones,C
2025169570697195823,Bottom line Silver is being artificially suppressed with naked shorts. Kirk Elliott and I agree that there’s no way global forces can suppress it for more than a month longer.. https://t.co/SICsZAPyuj,109065990,"{'retweet_count': 63, 'reply_count': 37, 'like_count': 328, 'quote_count': 2, 'bookmark_count': 57, 'impression_count': 45752}",2026-02-21T11:23:46.000Z,Alex Jones,C
2025163478860771748,Tomorrow’s news today…. https://t.co/TOvXqRCnY1,109065990,"{'retweet_count': 81, 'reply_count': 58, 'like_count': 375, 'quote_count': 4, 'bookmark_count': 33, 'impression_count': 31208}",2026-02-21T10:59:33.000Z,Alex Jones,C
2025075761443459489,"» For Decades, Alex Jones Has Exposed The Satanic Pedophile Cults That Run The World https://t.co/1plgSv11YZ",109065990,"{'retweet_count': 838, 'reply_count': 142, 'like_count': 3323, 'quote_count': 26, 'bookmark_count': 675, 'impression_count': 108723}",2026-02-21T05:11:00.000Z,Alex Jones,C
2025008343970930912,"FULL FRIDAY EDITION OF THE ALEX JONES SHOW: Supreme Court Sides With China Against American Workers/National Security, Overturns Emergency Tariffs! Trump Announces Plan To Release UFO/Alien Files Days After Obama Says ETs Are Real! PLUS, Massie Moves To Block Trump’s Protection https://t.co/Ps2kePvvSA",109065990,"{'retweet_count': 141, 'reply_count': 42, 'like_count': 349, 'quote_count': 4, 'bookmark_count': 71, 'impression_count': 44095}",2026-02-21T00:43:06.000Z,Alex Jones,C
2025005747650593187,"KEY ANALYSIS: ""They Were Neutralizing Trump Before His Move To Declassify The UFO File In July!""

Dark Journalist Breaks Down The Tug-Of-War Happening Between President Trump &amp; Former President Obama Over UFO Disclosure 

""This Goes To The Heart Of The Shadow Government!"" https://t.co/oDq1BmEUaI https://t.co/zSD1psMoCV",109065990,"{'retweet_count': 230, 'reply_count': 72, 'like_count': 1041, 'quote_count': 6, 'bookmark_count': 235, 'impression_count': 212796}",2026-02-21T00:32:47.000Z,Alex Jones,C
2025002976306205071,"Dark Journalist: Trump UFO File Gambit Of The Century VS Deep State X-Protect Final Card!

Daniel Liszt Lays Out Who The X-Protect Group Is &amp; Answers The Question:

How Could A Group Inside The Government Get Enough Power To Blackmail The Government With Their Own Advanced https://t.co/2ydPAwPTaB https://t.co/zSD1psMoCV",109065990,"{'retweet_count': 211, 'reply_count': 52, 'like_count': 603, 'quote_count': 9, 'bookmark_count': 177, 'impression_count': 74155}",2026-02-21T00:21:46.000Z,Alex Jones,C
2024970454536953909,Jesus Christ is God. https://t.co/115CVaxF7A,2442888666,"{'retweet_count': 2481, 'reply_count': 1889, 'like_count': 41541, 'quote_count': 208, 'bookmark_count': 759, 'impression_count': 1321621}",2026-02-20T22:12:33.000Z,Nicholas J. Fuentes,C
2024875496526205105,"Golden Age Update:
• Tariffs rescinded and refunded
• 3 million unreleased Epstein Files
• Iran War restarting soon
• Ukraine War ongoing
• Minneapolis surrendered to illegals
• Mass deportations cancelled
• Greenland invasion cancelled
• Midterm defeat guaranteed",2442888666,"{'retweet_count': 5325, 'reply_count': 1888, 'like_count': 50872, 'quote_count': 302, 'bookmark_count': 3097, 'impression_count': 1335909}",2026-02-20T15:55:13.000Z,Nicholas J. Fuentes,C
